epoch: 2, step: 180, loss: 12.87,                   I2T R@1: 3.40, T2I R@1: 2.50,                    I2T R@5: 10.70, T2I R@5: 8.78,                   I2T R@10: 18.30, T2I R@10: 13.98 
epoch: 2, step: 240, loss: 12.69,                   I2T R@1: 3.60, T2I R@1: 2.50,                    I2T R@5: 12.80, T2I R@5: 9.56,                   I2T R@10: 20.30, T2I R@10: 15.64 
epoch: 2, step: 300, loss: 12.90,                   I2T R@1: 3.70, T2I R@1: 2.48,                    I2T R@5: 11.20, T2I R@5: 10.32,                   I2T R@10: 20.10, T2I R@10: 16.30 
epoch: 2, step: 360, loss: 12.70,                   I2T R@1: 3.10, T2I R@1: 2.84,                    I2T R@5: 12.50, T2I R@5: 9.52,                   I2T R@10: 18.60, T2I R@10: 16.42 
epoch: 2, step: 420, loss: 12.81,                   I2T R@1: 3.30, T2I R@1: 2.66,                    I2T R@5: 10.60, T2I R@5: 10.26,                   I2T R@10: 17.90, T2I R@10: 16.20 
epoch: 2, step: 480, loss: 12.73,                   I2T R@1: 3.00, T2I R@1: 3.18,                    I2T R@5: 10.40, T2I R@5: 10.50,                   I2T R@10: 17.50, T2I R@10: 17.28 
epoch: 2, step: 540, loss: 12.83,                   I2T R@1: 3.80, T2I R@1: 2.44,                    I2T R@5: 13.80, T2I R@5: 9.04,                   I2T R@10: 20.40, T2I R@10: 15.10 
epoch: 2, step: 600, loss: 12.55,                   I2T R@1: 4.20, T2I R@1: 2.88,                    I2T R@5: 12.50, T2I R@5: 10.54,                   I2T R@10: 19.00, T2I R@10: 16.66 
epoch: 2, step: 660, loss: 12.62,                   I2T R@1: 3.60, T2I R@1: 2.52,                    I2T R@5: 12.80, T2I R@5: 9.76,                   I2T R@10: 19.60, T2I R@10: 16.10 
epoch: 2, step: 720, loss: 12.85,                   I2T R@1: 3.50, T2I R@1: 2.98,                    I2T R@5: 13.20, T2I R@5: 10.94,                   I2T R@10: 21.20, T2I R@10: 17.86 
epoch: 2, step: 780, loss: 12.79,                   I2T R@1: 4.40, T2I R@1: 3.32,                    I2T R@5: 13.10, T2I R@5: 11.28,                   I2T R@10: 20.50, T2I R@10: 18.02 
epoch: 2, step: 840, loss: 12.86,                   I2T R@1: 4.50, T2I R@1: 2.98,                    I2T R@5: 13.70, T2I R@5: 11.84,                   I2T R@10: 21.10, T2I R@10: 18.70 
epoch: 2, step: 900, loss: 12.84,                   I2T R@1: 4.30, T2I R@1: 3.22,                    I2T R@5: 13.20, T2I R@5: 11.48,                   I2T R@10: 21.00, T2I R@10: 18.98 
epoch: 3, step: 60, loss: 12.50,                   I2T R@1: 3.80, T2I R@1: 3.40,                    I2T R@5: 14.50, T2I R@5: 11.48,                   I2T R@10: 22.00, T2I R@10: 18.84 
epoch: 3, step: 120, loss: 12.76,                   I2T R@1: 4.70, T2I R@1: 3.62,                    I2T R@5: 14.40, T2I R@5: 11.68,                   I2T R@10: 22.30, T2I R@10: 19.12 
epoch: 3, step: 180, loss: 12.64,                   I2T R@1: 5.10, T2I R@1: 3.42,                    I2T R@5: 14.80, T2I R@5: 12.66,                   I2T R@10: 21.90, T2I R@10: 20.38 
epoch: 3, step: 240, loss: 12.67,                   I2T R@1: 4.60, T2I R@1: 3.54,                    I2T R@5: 15.10, T2I R@5: 12.48,                   I2T R@10: 21.80, T2I R@10: 20.56 
epoch: 3, step: 300, loss: 12.52,                   I2T R@1: 3.90, T2I R@1: 3.42,                    I2T R@5: 14.50, T2I R@5: 11.14,                   I2T R@10: 23.10, T2I R@10: 18.44 
epoch: 3, step: 360, loss: 12.69,                   I2T R@1: 3.60, T2I R@1: 2.98,                    I2T R@5: 13.60, T2I R@5: 11.12,                   I2T R@10: 22.20, T2I R@10: 18.84 
epoch: 3, step: 420, loss: 12.80,                   I2T R@1: 4.90, T2I R@1: 3.66,                    I2T R@5: 16.50, T2I R@5: 12.74,                   I2T R@10: 24.10, T2I R@10: 20.84 
epoch: 3, step: 480, loss: 12.79,                   I2T R@1: 4.80, T2I R@1: 4.32,                    I2T R@5: 15.60, T2I R@5: 14.90,                   I2T R@10: 23.40, T2I R@10: 22.20 
epoch: 3, step: 540, loss: 12.38,                   I2T R@1: 4.70, T2I R@1: 4.16,                    I2T R@5: 15.50, T2I R@5: 13.94,                   I2T R@10: 24.80, T2I R@10: 23.06 
epoch: 3, step: 600, loss: 12.50,                   I2T R@1: 5.00, T2I R@1: 4.10,                    I2T R@5: 16.20, T2I R@5: 14.14,                   I2T R@10: 24.90, T2I R@10: 22.88 
epoch: 3, step: 660, loss: 12.48,                   I2T R@1: 5.50, T2I R@1: 3.92,                    I2T R@5: 16.60, T2I R@5: 13.42,                   I2T R@10: 25.60, T2I R@10: 22.84 
epoch: 3, step: 720, loss: 12.94,                   I2T R@1: 5.60, T2I R@1: 4.36,                    I2T R@5: 16.50, T2I R@5: 14.36,                   I2T R@10: 26.30, T2I R@10: 22.72 
epoch: 3, step: 780, loss: 12.77,                   I2T R@1: 5.70, T2I R@1: 4.74,                    I2T R@5: 17.90, T2I R@5: 14.64,                   I2T R@10: 26.20, T2I R@10: 23.72 
epoch: 3, step: 840, loss: 11.94,                   I2T R@1: 5.10, T2I R@1: 4.26,                    I2T R@5: 17.10, T2I R@5: 14.86,                   I2T R@10: 25.90, T2I R@10: 23.40 
epoch: 3, step: 900, loss: 12.37,                   I2T R@1: 6.00, T2I R@1: 4.42,                    I2T R@5: 18.70, T2I R@5: 15.24,                   I2T R@10: 27.10, T2I R@10: 23.70 
epoch: 4, step: 60, loss: 12.99,                   I2T R@1: 6.10, T2I R@1: 4.32,                    I2T R@5: 19.50, T2I R@5: 14.96,                   I2T R@10: 28.00, T2I R@10: 24.16 
epoch: 4, step: 120, loss: 11.89,                   I2T R@1: 6.80, T2I R@1: 4.32,                    I2T R@5: 17.30, T2I R@5: 15.08,                   I2T R@10: 27.00, T2I R@10: 24.48 
epoch: 4, step: 180, loss: 12.00,                   I2T R@1: 6.30, T2I R@1: 4.32,                    I2T R@5: 18.40, T2I R@5: 14.80,                   I2T R@10: 29.80, T2I R@10: 23.90 
epoch: 4, step: 240, loss: 11.35,                   I2T R@1: 5.90, T2I R@1: 4.96,                    I2T R@5: 17.70, T2I R@5: 16.32,                   I2T R@10: 26.60, T2I R@10: 25.40 
epoch: 4, step: 300, loss: 11.63,                   I2T R@1: 5.00, T2I R@1: 5.00,                    I2T R@5: 19.00, T2I R@5: 16.42,                   I2T R@10: 28.30, T2I R@10: 25.46 
epoch: 4, step: 360, loss: 11.61,                   I2T R@1: 6.70, T2I R@1: 4.94,                    I2T R@5: 19.80, T2I R@5: 17.28,                   I2T R@10: 29.00, T2I R@10: 26.84 
epoch: 4, step: 420, loss: 12.23,                   I2T R@1: 7.60, T2I R@1: 4.90,                    I2T R@5: 22.50, T2I R@5: 16.88,                   I2T R@10: 32.20, T2I R@10: 26.54 
epoch: 4, step: 480, loss: 11.83,                   I2T R@1: 7.60, T2I R@1: 5.34,                    I2T R@5: 22.20, T2I R@5: 17.56,                   I2T R@10: 32.10, T2I R@10: 27.68 
epoch: 4, step: 540, loss: 11.54,                   I2T R@1: 7.20, T2I R@1: 5.38,                    I2T R@5: 21.20, T2I R@5: 17.24,                   I2T R@10: 30.80, T2I R@10: 27.68 
epoch: 4, step: 600, loss: 11.54,                   I2T R@1: 7.80, T2I R@1: 5.76,                    I2T R@5: 22.70, T2I R@5: 18.36,                   I2T R@10: 31.70, T2I R@10: 27.08 
epoch: 4, step: 660, loss: 12.09,                   I2T R@1: 8.30, T2I R@1: 6.06,                    I2T R@5: 22.10, T2I R@5: 18.14,                   I2T R@10: 32.10, T2I R@10: 27.78 
epoch: 4, step: 720, loss: 11.29,                   I2T R@1: 8.20, T2I R@1: 5.84,                    I2T R@5: 22.40, T2I R@5: 18.36,                   I2T R@10: 32.90, T2I R@10: 28.42 
epoch: 4, step: 780, loss: 10.74,                   I2T R@1: 7.30, T2I R@1: 6.08,                    I2T R@5: 23.10, T2I R@5: 19.44,                   I2T R@10: 32.60, T2I R@10: 29.48 
epoch: 4, step: 840, loss: 11.51,                   I2T R@1: 7.90, T2I R@1: 6.12,                    I2T R@5: 24.20, T2I R@5: 19.00,                   I2T R@10: 36.00, T2I R@10: 28.86 
epoch: 4, step: 900, loss: 10.41,                   I2T R@1: 8.10, T2I R@1: 6.28,                    I2T R@5: 24.60, T2I R@5: 19.20,                   I2T R@10: 35.40, T2I R@10: 29.86 
epoch: 5, step: 60, loss: 11.21,                   I2T R@1: 7.80, T2I R@1: 6.10,                    I2T R@5: 23.70, T2I R@5: 19.82,                   I2T R@10: 35.70, T2I R@10: 30.14 
epoch: 5, step: 120, loss: 11.88,                   I2T R@1: 8.20, T2I R@1: 6.28,                    I2T R@5: 24.00, T2I R@5: 20.80,                   I2T R@10: 36.30, T2I R@10: 31.80 
epoch: 5, step: 180, loss: 10.13,                   I2T R@1: 9.20, T2I R@1: 6.66,                    I2T R@5: 26.30, T2I R@5: 21.28,                   I2T R@10: 37.00, T2I R@10: 32.60 
epoch: 5, step: 240, loss: 11.94,                   I2T R@1: 9.00, T2I R@1: 6.06,                    I2T R@5: 26.70, T2I R@5: 21.20,                   I2T R@10: 39.60, T2I R@10: 32.20 
epoch: 5, step: 300, loss: 9.78,                   I2T R@1: 9.30, T2I R@1: 6.56,                    I2T R@5: 27.00, T2I R@5: 21.70,                   I2T R@10: 37.80, T2I R@10: 32.94 
epoch: 5, step: 360, loss: 9.95,                   I2T R@1: 9.50, T2I R@1: 7.08,                    I2T R@5: 26.80, T2I R@5: 22.08,                   I2T R@10: 38.50, T2I R@10: 32.62 
epoch: 5, step: 420, loss: 10.53,                   I2T R@1: 9.80, T2I R@1: 6.88,                    I2T R@5: 28.00, T2I R@5: 21.42,                   I2T R@10: 39.70, T2I R@10: 32.50 
epoch: 5, step: 480, loss: 8.85,                   I2T R@1: 10.00, T2I R@1: 6.90,                    I2T R@5: 27.80, T2I R@5: 21.96,                   I2T R@10: 39.10, T2I R@10: 32.66 
epoch: 5, step: 540, loss: 11.40,                   I2T R@1: 9.80, T2I R@1: 7.58,                    I2T R@5: 28.20, T2I R@5: 22.70,                   I2T R@10: 39.10, T2I R@10: 34.16 
epoch: 5, step: 600, loss: 11.36,                   I2T R@1: 10.70, T2I R@1: 7.42,                    I2T R@5: 27.00, T2I R@5: 22.66,                   I2T R@10: 39.40, T2I R@10: 34.26 
epoch: 5, step: 660, loss: 10.45,                   I2T R@1: 10.40, T2I R@1: 7.66,                    I2T R@5: 27.50, T2I R@5: 23.40,                   I2T R@10: 38.50, T2I R@10: 34.52 
epoch: 5, step: 720, loss: 8.01,                   I2T R@1: 10.50, T2I R@1: 7.70,                    I2T R@5: 27.80, T2I R@5: 23.14,                   I2T R@10: 38.80, T2I R@10: 34.60 
epoch: 5, step: 780, loss: 10.04,                   I2T R@1: 9.60, T2I R@1: 8.02,                    I2T R@5: 29.30, T2I R@5: 23.44,                   I2T R@10: 39.80, T2I R@10: 34.60 
epoch: 5, step: 840, loss: 8.75,                   I2T R@1: 11.30, T2I R@1: 8.44,                    I2T R@5: 30.10, T2I R@5: 24.44,                   I2T R@10: 41.70, T2I R@10: 35.42 
epoch: 5, step: 900, loss: 9.80,                   I2T R@1: 11.20, T2I R@1: 8.16,                    I2T R@5: 29.90, T2I R@5: 24.52,                   I2T R@10: 41.50, T2I R@10: 35.80 
epoch: 6, step: 60, loss: 7.91,                   I2T R@1: 10.00, T2I R@1: 8.34,                    I2T R@5: 28.80, T2I R@5: 24.22,                   I2T R@10: 41.10, T2I R@10: 36.06 
epoch: 6, step: 120, loss: 9.27,                   I2T R@1: 10.80, T2I R@1: 8.50,                    I2T R@5: 31.00, T2I R@5: 24.78,                   I2T R@10: 42.40, T2I R@10: 35.98 
epoch: 6, step: 180, loss: 7.13,                   I2T R@1: 10.90, T2I R@1: 8.70,                    I2T R@5: 31.20, T2I R@5: 24.82,                   I2T R@10: 43.70, T2I R@10: 36.04 
epoch: 6, step: 240, loss: 9.57,                   I2T R@1: 11.70, T2I R@1: 8.62,                    I2T R@5: 30.30, T2I R@5: 25.22,                   I2T R@10: 43.10, T2I R@10: 36.94 
epoch: 6, step: 300, loss: 9.00,                   I2T R@1: 11.00, T2I R@1: 8.40,                    I2T R@5: 31.20, T2I R@5: 25.86,                   I2T R@10: 42.80, T2I R@10: 36.72 
epoch: 6, step: 360, loss: 7.95,                   I2T R@1: 11.40, T2I R@1: 8.48,                    I2T R@5: 31.60, T2I R@5: 25.50,                   I2T R@10: 43.60, T2I R@10: 37.26 
epoch: 6, step: 420, loss: 9.19,                   I2T R@1: 10.60, T2I R@1: 8.78,                    I2T R@5: 31.70, T2I R@5: 25.56,                   I2T R@10: 43.30, T2I R@10: 37.50 
epoch: 6, step: 480, loss: 9.79,                   I2T R@1: 12.10, T2I R@1: 9.24,                    I2T R@5: 30.90, T2I R@5: 25.90,                   I2T R@10: 42.70, T2I R@10: 37.82 
epoch: 6, step: 540, loss: 9.90,                   I2T R@1: 12.50, T2I R@1: 9.06,                    I2T R@5: 31.50, T2I R@5: 25.72,                   I2T R@10: 43.40, T2I R@10: 37.28 
epoch: 6, step: 600, loss: 10.30,                   I2T R@1: 12.70, T2I R@1: 9.14,                    I2T R@5: 31.00, T2I R@5: 26.38,                   I2T R@10: 43.40, T2I R@10: 37.76 
epoch: 6, step: 660, loss: 9.22,                   I2T R@1: 12.10, T2I R@1: 9.34,                    I2T R@5: 32.40, T2I R@5: 26.62,                   I2T R@10: 43.10, T2I R@10: 37.74 
epoch: 6, step: 720, loss: 9.11,                   I2T R@1: 13.50, T2I R@1: 9.08,                    I2T R@5: 31.20, T2I R@5: 26.20,                   I2T R@10: 43.40, T2I R@10: 38.44 
epoch: 6, step: 780, loss: 8.66,                   I2T R@1: 12.60, T2I R@1: 9.66,                    I2T R@5: 31.60, T2I R@5: 26.74,                   I2T R@10: 46.10, T2I R@10: 38.98 
epoch: 6, step: 840, loss: 6.69,                   I2T R@1: 12.10, T2I R@1: 9.20,                    I2T R@5: 32.30, T2I R@5: 26.64,                   I2T R@10: 45.50, T2I R@10: 38.82 
epoch: 6, step: 900, loss: 6.96,                   I2T R@1: 12.50, T2I R@1: 9.32,                    I2T R@5: 33.60, T2I R@5: 27.60,                   I2T R@10: 45.10, T2I R@10: 38.50 
epoch: 7, step: 60, loss: 7.54,                   I2T R@1: 13.00, T2I R@1: 9.80,                    I2T R@5: 32.30, T2I R@5: 27.66,                   I2T R@10: 45.20, T2I R@10: 39.16 
epoch: 7, step: 120, loss: 8.35,                   I2T R@1: 13.00, T2I R@1: 9.56,                    I2T R@5: 32.90, T2I R@5: 27.66,                   I2T R@10: 46.40, T2I R@10: 38.92 
epoch: 7, step: 180, loss: 5.90,                   I2T R@1: 13.90, T2I R@1: 9.52,                    I2T R@5: 33.60, T2I R@5: 28.00,                   I2T R@10: 47.10, T2I R@10: 39.32 
epoch: 7, step: 240, loss: 7.41,                   I2T R@1: 13.80, T2I R@1: 9.80,                    I2T R@5: 32.80, T2I R@5: 27.94,                   I2T R@10: 47.10, T2I R@10: 40.26 
epoch: 7, step: 300, loss: 6.57,                   I2T R@1: 15.10, T2I R@1: 10.02,                    I2T R@5: 34.20, T2I R@5: 27.48,                   I2T R@10: 47.90, T2I R@10: 39.60 
epoch: 7, step: 360, loss: 7.60,                   I2T R@1: 14.50, T2I R@1: 9.68,                    I2T R@5: 34.40, T2I R@5: 27.98,                   I2T R@10: 47.30, T2I R@10: 40.28 
epoch: 7, step: 420, loss: 6.39,                   I2T R@1: 14.20, T2I R@1: 10.22,                    I2T R@5: 32.80, T2I R@5: 27.90,                   I2T R@10: 48.00, T2I R@10: 40.82 
